LA_0003;DF_E_2002020;high_mp3;asvspoof;A18;spoof;notrim;eval;traditional_vocoder;-;-;-;-;DF_E_2002020
TMF1;DF_E_2002021;mp3m4a;vcc2020;Task2-team22;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task2;team22;FF;M;DF_E_2002021
LA_0013;DF_E_2002022;low_ogg;asvspoof;A08;spoof;notrim;eval;neural_vocoder_nonautoregressive;-;-;-;-;DF_E_2002022
TGF1;DF_E_2002025;low_ogg;vcc2020;Task2-team09;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task2;team09;MF;G;DF_E_2002025
LA_0042;DF_E_2002027;low_mp3;asvspoof;A13;spoof;notrim;progress;traditional_vocoder;-;-;-;-;DF_E_2002027
VCC2TM2;DF_E_2002030;low_ogg;vcc2018;HUB-N13;spoof;notrim;eval;traditional_vocoder;HUB;N13;MM;-;DF_E_2002030
VCC2TF2;DF_E_2002033;high_m4a;vcc2018;SPO-N03;spoof;notrim;eval;unknown;SPO;N03;MF;-;DF_E_2002033
TEF1;DF_E_2002037;nocodec;vcc2020;Task1-team01;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task1;team01;MF;E;DF_E_2002037
VCC2TF2;DF_E_2002040;low_ogg;vcc2018;SPO-N18;spoof;notrim;eval;traditional_vocoder;SPO;N18;MF;-;DF_E_2002040
TMF1;DF_E_2002047;low_ogg;vcc2020;Task2-team02;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task2;team02;FF;M;DF_E_2002047
VCC2TF2;DF_E_2002050;high_mp3;vcc2018;SPO-N18;spoof;notrim;eval;traditional_vocoder;SPO;N18;MF;-;DF_E_2002050
VCC2TF1;DF_E_2002075;low_m4a;vcc2018;SPO-N10;spoof;notrim;eval;neural_vocoder_autoregressive;SPO;N10;MF;-;DF_E_2002075
TEF1;DF_E_2002078;mp3m4a;vcc2020;Task1-team23;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task1;team23;MF;E;DF_E_2002078
LA_0030;DF_E_2002081;high_ogg;asvspoof;A07;spoof;notrim;eval;traditional_vocoder;-;-;-;-;DF_E_2002081
VCC2TM1;DF_E_2002084;low_ogg;vcc2018;HUB-D04;spoof;notrim;eval;traditional_vocoder;HUB;D04;FM;-;DF_E_2002084
TMM1;DF_E_2002085;high_m4a;vcc2020;Task2-team13;spoof;notrim;eval;neural_vocoder_autoregressive;Task2;team13;MM;M;DF_E_2002085
TEM1;DF_E_2002090;oggm4a;vcc2020;Task1-team21;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task1;team21;FM;E;DF_E_2002090
TEM2;DF_E_2002092;high_m4a;vcc2020;Task1-team04;spoof;notrim;eval;neural_vocoder_autoregressive;Task1;team04;FM;E;DF_E_2002092
VCC2TM2;DF_E_2002109;nocodec;vcc2018;HUB-N08;spoof;notrim;eval;traditional_vocoder;HUB;N08;MM;-;DF_E_2002109
TGM1;DF_E_2002110;low_m4a;vcc2020;Task2-team10;spoof;notrim;eval;neural_vocoder_autoregressive;Task2;team10;FM;G;DF_E_2002110
VCC2TM1;DF_E_2002113;mp3m4a;vcc2018;SPO-N12;spoof;notrim;eval;traditional_vocoder;SPO;N12;MM;-;DF_E_2002113
VCC2TF1;DF_E_2002131;high_mp3;vcc2018;SPO-N10;spoof;notrim;eval;neural_vocoder_autoregressive;SPO;N10;MF;-;DF_E_2002131
TEM2;DF_E_2002132;high_mp3;vcc2020;Task1-team32;spoof;notrim;eval;neural_vocoder_autoregressive;Task1;team32;FM;E;DF_E_2002132
LA_0018;DF_E_2002137;low_m4a;asvspoof;A17;spoof;notrim;progress;traditional_vocoder;-;-;-;-;DF_E_2002137
TEM1;DF_E_2002152;high_m4a;vcc2020;-;bonafide;notrim;eval;bonafide;-;-;-;-;DF_E_2002152
TMM1;DF_E_2002159;oggm4a;vcc2020;Task2-team29;spoof;notrim;eval;neural_vocoder_autoregressive;Task2;team29;MM;M;DF_E_2002159
VCC2TF2;DF_E_2002166;low_m4a;vcc2018;SPO-N06;spoof;notrim;eval;traditional_vocoder;SPO;N06;FF;-;DF_E_2002166
TEF1;DF_E_2002169;high_ogg;vcc2020;Task1-team27;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task1;team27;FF;E;DF_E_2002169
TGF1;DF_E_2002170;nocodec;vcc2020;Task2-team25;spoof;notrim;eval;neural_vocoder_autoregressive;Task2;team25;MF;G;DF_E_2002170
TEM1;DF_E_2002173;low_ogg;vcc2020;Task1-team16;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task1;team16;FM;E;DF_E_2002173
TMF1;DF_E_2002174;low_m4a;vcc2020;Task2-team30;spoof;notrim;eval;unknown;Task2;team30;FF;M;DF_E_2002174
LA_0035;DF_E_2002187;high_mp3;asvspoof;A11;spoof;notrim;progress;traditional_vocoder;-;-;-;-;DF_E_2002187
VCC2TF2;DF_E_2002192;low_m4a;vcc2018;HUB-D01;spoof;notrim;eval;traditional_vocoder;HUB;D01;FF;-;DF_E_2002192
VCC2TF1;DF_E_2002193;low_ogg;vcc2018;HUB-N15;spoof;notrim;eval;traditional_vocoder;HUB;N15;MF;-;DF_E_2002193
LA_0039;DF_E_2002198;mp3m4a;asvspoof;A08;spoof;notrim;eval;neural_vocoder_nonautoregressive;-;-;-;-;DF_E_2002198
VCC2TF2;DF_E_2002199;low_mp3;vcc2018;HUB-N17;spoof;notrim;eval;neural_vocoder_autoregressive;HUB;N17;FF;-;DF_E_2002199
LA_0041;DF_E_2002202;high_m4a;asvspoof;-;bonafide;notrim;progress;bonafide;-;-;-;-;DF_E_2002202
TFF1;DF_E_2002207;nocodec;vcc2020;Task2-team05;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task2;team05;FF;F;DF_E_2002207
VCC2TF1;DF_E_2002217;high_m4a;vcc2018;SPO-N16;spoof;notrim;eval;traditional_vocoder;SPO;N16;MF;-;DF_E_2002217
VCC2TF2;DF_E_2002233;low_m4a;vcc2018;SPO-N10;spoof;notrim;eval;neural_vocoder_autoregressive;SPO;N10;MF;-;DF_E_2002233
VCC2TF1;DF_E_2002237;high_m4a;vcc2018;SPO-B01;spoof;notrim;eval;traditional_vocoder;SPO;B01;FF;-;DF_E_2002237
TEF1;DF_E_2002239;low_ogg;vcc2020;Task1-team04;spoof;notrim;eval;neural_vocoder_autoregressive;Task1;team04;MF;E;DF_E_2002239
TEM1;DF_E_2002241;oggm4a;vcc2020;Task1-team07;spoof;notrim;eval;neural_vocoder_autoregressive;Task1;team07;MM;E;DF_E_2002241
VCC2TF1;DF_E_2002243;high_ogg;vcc2018;HUB-B01;spoof;notrim;eval;traditional_vocoder;HUB;B01;MF;-;DF_E_2002243
LA_0042;DF_E_2002246;high_ogg;asvspoof;A09;spoof;notrim;eval;traditional_vocoder;-;-;-;-;DF_E_2002246
TEM1;DF_E_2002248;high_mp3;vcc2020;Task1-team20;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task1;team20;MM;E;DF_E_2002248
VCC2TM2;DF_E_2002268;high_ogg;vcc2018;HUB-B01;spoof;notrim;eval;traditional_vocoder;HUB;B01;MM;-;DF_E_2002268
VCC2TF1;DF_E_2002273;low_m4a;vcc2018;HUB-N13;spoof;notrim;eval;traditional_vocoder;HUB;N13;MF;-;DF_E_2002273
LA_0037;DF_E_2002276;low_m4a;asvspoof;A11;spoof;notrim;progress;traditional_vocoder;-;-;-;-;DF_E_2002276
TEM2;DF_E_2002278;high_m4a;vcc2020;Task1-team26;spoof;notrim;eval;traditional_vocoder;Task1;team26;FM;E;DF_E_2002278
LA_0008;DF_E_2002280;high_ogg;asvspoof;A15;spoof;notrim;eval;neural_vocoder_autoregressive;-;-;-;-;DF_E_2002280
TEM2;DF_E_2002281;high_ogg;vcc2020;Task1-team20;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task1;team20;MM;E;DF_E_2002281
TMF1;DF_E_2002284;low_mp3;vcc2020;Task2-team22;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task2;team22;MF;M;DF_E_2002284
VCC2TM1;DF_E_2002290;high_m4a;vcc2018;SPO-N18;spoof;notrim;eval;traditional_vocoder;SPO;N18;FM;-;DF_E_2002290
VCC2TM2;DF_E_2002291;high_ogg;vcc2018;HUB-N09;spoof;notrim;eval;traditional_vocoder;HUB;N09;FM;-;DF_E_2002291
TMM1;DF_E_2002293;high_ogg;vcc2020;Task2-team27;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task2;team27;FM;M;DF_E_2002293
TGF1;DF_E_2002299;high_mp3;vcc2020;Task2-team13;spoof;notrim;eval;neural_vocoder_autoregressive;Task2;team13;MF;G;DF_E_2002299
VCC2SM4;DF_E_2002307;oggm4a;vcc2018;-;bonafide;notrim;eval;bonafide;-;-;-;-;DF_E_2002307
VCC2TF1;DF_E_2002308;low_ogg;vcc2018;HUB-N14;spoof;notrim;eval;traditional_vocoder;HUB;N14;FF;-;DF_E_2002308
LA_0026;DF_E_2002310;high_ogg;asvspoof;A19;spoof;trim;hidden;traditional_vocoder;-;-;-;-;DF_E_2002310
TEF1;DF_E_2002328;nocodec;vcc2020;Task1-team08;spoof;notrim;eval;traditional_vocoder;Task1;team08;FF;E;DF_E_2002328
VCC2TM1;DF_E_2002333;low_m4a;vcc2018;SPO-N18;spoof;notrim;eval;traditional_vocoder;SPO;N18;FM;-;DF_E_2002333
LA_0014;DF_E_2002339;high_mp3;asvspoof;A10;spoof;notrim;progress;neural_vocoder_autoregressive;-;-;-;-;DF_E_2002339
TMF1;DF_E_2002348;high_mp3;vcc2020;Task2-team12;spoof;notrim;eval;traditional_vocoder;Task2;team12;FF;M;DF_E_2002348
TGF1;DF_E_2002368;nocodec;vcc2020;Task2-team11;spoof;notrim;eval;neural_vocoder_autoregressive;Task2;team11;MF;G;DF_E_2002368
VCC2TM1;DF_E_2002373;low_ogg;vcc2018;SPO-N12;spoof;notrim;eval;traditional_vocoder;SPO;N12;FM;-;DF_E_2002373
TGF1;DF_E_2002374;nocodec;vcc2020;Task2-team15;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task2;team15;FF;G;DF_E_2002374
TMF1;DF_E_2002396;mp3m4a;vcc2020;Task2-team20;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task2;team20;MF;M;DF_E_2002396
TEM2;DF_E_2002407;high_ogg;vcc2020;Task1-team25;spoof;notrim;eval;neural_vocoder_autoregressive;Task1;team25;FM;E;DF_E_2002407
TMM1;DF_E_2002409;mp3m4a;vcc2020;Task2-team18;spoof;notrim;eval;unknown;Task2;team18;MM;M;DF_E_2002409
VCC2TF2;DF_E_2002410;low_ogg;vcc2018;SPO-N13;spoof;notrim;eval;traditional_vocoder;SPO;N13;MF;-;DF_E_2002410
VCC2TF1;DF_E_2002416;high_mp3;vcc2018;HUB-N07;spoof;notrim;eval;traditional_vocoder;HUB;N07;FF;-;DF_E_2002416
LA_0042;DF_E_2002419;nocodec;asvspoof;A11;spoof;notrim;progress;traditional_vocoder;-;-;-;-;DF_E_2002419
LA_0033;DF_E_2002420;high_mp3;asvspoof;-;bonafide;notrim;progress;bonafide;-;-;-;-;DF_E_2002420
VCC2TF2;DF_E_2002423;low_m4a;vcc2018;HUB-N07;spoof;notrim;eval;traditional_vocoder;HUB;N07;MF;-;DF_E_2002423
TMF1;DF_E_2002427;low_mp3;vcc2020;Task2-team22;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task2;team22;MF;M;DF_E_2002427
VCC2TF1;DF_E_2002428;low_mp3;vcc2018;HUB-N03;spoof;notrim;eval;unknown;HUB;N03;FF;-;DF_E_2002428
TFF1;DF_E_2002433;low_ogg;vcc2020;Task2-team24;spoof;notrim;eval;neural_vocoder_autoregressive;Task2;team24;FF;F;DF_E_2002433
VCC2TF1;DF_E_2002434;low_mp3;vcc2018;SPO-B00;spoof;notrim;eval;unknown;SPO;B00;FF;-;DF_E_2002434
TMF1;DF_E_2002436;high_ogg;vcc2020;Task2-team28;spoof;notrim;eval;neural_vocoder_autoregressive;Task2;team28;MF;M;DF_E_2002436
VCC2TF2;DF_E_2002443;nocodec;vcc2018;HUB-N15;spoof;notrim;eval;traditional_vocoder;HUB;N15;FF;-;DF_E_2002443
VCC2TF1;DF_E_2002449;high_mp3;vcc2018;HUB-N10;spoof;notrim;eval;neural_vocoder_autoregressive;HUB;N10;FF;-;DF_E_2002449
VCC2TM1;DF_E_2002456;high_m4a;vcc2018;SPO-N10;spoof;notrim;eval;neural_vocoder_autoregressive;SPO;N10;MM;-;DF_E_2002456
VCC2TM2;DF_E_2002484;mp3m4a;vcc2018;HUB-N08;spoof;notrim;eval;traditional_vocoder;HUB;N08;MM;-;DF_E_2002484
TMM1;DF_E_2002485;low_m4a;vcc2020;Task2-team30;spoof;notrim;eval;unknown;Task2;team30;FM;M;DF_E_2002485
LA_0010;DF_E_2002486;nocodec;asvspoof;A18;spoof;notrim;eval;traditional_vocoder;-;-;-;-;DF_E_2002486
VCC2TM2;DF_E_2002488;mp3m4a;vcc2018;HUB-D02;spoof;notrim;eval;traditional_vocoder;HUB;D02;MM;-;DF_E_2002488
VCC2TM1;DF_E_2002498;low_mp3;vcc2018;SPO-N13;spoof;notrim;eval;traditional_vocoder;SPO;N13;MM;-;DF_E_2002498
VCC2TM1;DF_E_2002501;nocodec;vcc2018;HUB-N03;spoof;notrim;eval;unknown;HUB;N03;MM;-;DF_E_2002501
VCC2TF2;DF_E_2002504;high_mp3;vcc2018;HUB-D03;spoof;notrim;eval;traditional_vocoder;HUB;D03;FF;-;DF_E_2002504
VCC2TF2;DF_E_2002505;low_mp3;vcc2018;HUB-N13;spoof;notrim;eval;traditional_vocoder;HUB;N13;FF;-;DF_E_2002505
TEF1;DF_E_2002510;low_mp3;vcc2020;Task1-team12;spoof;notrim;eval;traditional_vocoder;Task1;team12;FF;E;DF_E_2002510
VCC2TF1;DF_E_2002516;low_m4a;vcc2018;HUB-D03;spoof;notrim;eval;traditional_vocoder;HUB;D03;MF;-;DF_E_2002516
TFF1;DF_E_2002519;nocodec;vcc2020;Task2-team20;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task2;team20;FF;F;DF_E_2002519
LA_0001;DF_E_2002526;low_m4a;asvspoof;-;bonafide;notrim;progress;bonafide;-;-;-;-;DF_E_2002526
TMF1;DF_E_2002527;high_m4a;vcc2020;Task2-team32;spoof;notrim;eval;neural_vocoder_autoregressive;Task2;team32;FF;M;DF_E_2002527
LA_0009;DF_E_2002532;high_m4a;asvspoof;A19;spoof;notrim;progress;traditional_vocoder;-;-;-;-;DF_E_2002532
TMM1;DF_E_2002535;high_ogg;vcc2020;Task2-team07;spoof;notrim;eval;neural_vocoder_autoregressive;Task2;team07;FM;M;DF_E_2002535
VCC2TM2;DF_E_2002537;oggm4a;vcc2018;HUB-N06;spoof;notrim;eval;traditional_vocoder;HUB;N06;MM;-;DF_E_2002537
TMF1;DF_E_2002544;nocodec;vcc2020;Task2-team25;spoof;notrim;eval;neural_vocoder_autoregressive;Task2;team25;FF;M;DF_E_2002544
VCC2TF1;DF_E_2002545;mp3m4a;vcc2018;HUB-N17;spoof;notrim;eval;neural_vocoder_autoregressive;HUB;N17;FF;-;DF_E_2002545
VCC2TF2;DF_E_2002556;high_mp3;vcc2018;HUB-N11;spoof;notrim;eval;traditional_vocoder;HUB;N11;MF;-;DF_E_2002556
TEF1;DF_E_2002557;high_ogg;vcc2020;Task1-team21;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task1;team21;MF;E;DF_E_2002557
LA_0030;DF_E_2002578;low_mp3;asvspoof;A11;spoof;notrim;progress;traditional_vocoder;-;-;-;-;DF_E_2002578
LA_0035;DF_E_2002583;oggm4a;asvspoof;A07;spoof;notrim;eval;traditional_vocoder;-;-;-;-;DF_E_2002583
VCC2TM1;DF_E_2002586;low_m4a;vcc2018;HUB-N08;spoof;notrim;eval;traditional_vocoder;HUB;N08;FM;-;DF_E_2002586
VCC2TM2;DF_E_2002591;low_m4a;vcc2018;SPO-B01;spoof;notrim;eval;traditional_vocoder;SPO;B01;MM;-;DF_E_2002591
LA_0023;DF_E_2002594;high_mp3;asvspoof;A13;spoof;notrim;progress;traditional_vocoder;-;-;-;-;DF_E_2002594
VCC2TF2;DF_E_2002600;high_ogg;vcc2018;HUB-N19;spoof;notrim;eval;traditional_vocoder;HUB;N19;FF;-;DF_E_2002600
VCC2TF1;DF_E_2002605;nocodec;vcc2018;HUB-N05;spoof;notrim;eval;traditional_vocoder;HUB;N05;MF;-;DF_E_2002605
LA_0039;DF_E_2002606;nocodec;asvspoof;A16;spoof;notrim;progress;waveform_concatenation;-;-;-;-;DF_E_2002606
LA_0011;DF_E_2002627;low_mp3;asvspoof;A14;spoof;trim;hidden;traditional_vocoder;-;-;-;-;DF_E_2002627
TEM2;DF_E_2002634;high_ogg;vcc2020;Task1-team09;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task1;team09;FM;E;DF_E_2002634
LA_0032;DF_E_2002641;oggm4a;asvspoof;A15;spoof;notrim;eval;neural_vocoder_autoregressive;-;-;-;-;DF_E_2002641
LA_0046;DF_E_2002642;high_mp3;asvspoof;A09;spoof;notrim;eval;traditional_vocoder;-;-;-;-;DF_E_2002642
VCC2TM2;DF_E_2002651;low_mp3;vcc2018;SPO-N13;spoof;notrim;eval;traditional_vocoder;SPO;N13;MM;-;DF_E_2002651
VCC2TM1;DF_E_2002660;low_ogg;vcc2018;HUB-N10;spoof;notrim;eval;neural_vocoder_autoregressive;HUB;N10;MM;-;DF_E_2002660
VCC2TM2;DF_E_2002665;mp3m4a;vcc2018;HUB-N19;spoof;notrim;eval;traditional_vocoder;HUB;N19;FM;-;DF_E_2002665
TEM1;DF_E_2002667;low_mp3;vcc2020;Task1-team14;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task1;team14;MM;E;DF_E_2002667
TFM1;DF_E_2002670;low_ogg;vcc2020;Task2-team30;spoof;notrim;eval;unknown;Task2;team30;MM;F;DF_E_2002670
LA_0036;DF_E_2002671;mp3m4a;asvspoof;A07;spoof;notrim;eval;traditional_vocoder;-;-;-;-;DF_E_2002671
LA_0041;DF_E_2002672;mp3m4a;asvspoof;-;bonafide;notrim;eval;bonafide;-;-;-;-;DF_E_2002672
TEF1;DF_E_2002675;mp3m4a;vcc2020;Task1-team03;spoof;notrim;eval;neural_vocoder_autoregressive;Task1;team03;MF;E;DF_E_2002675
TGF1;DF_E_2002680;low_ogg;vcc2020;Task2-team02;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task2;team02;FF;G;DF_E_2002680
VCC2TF1;DF_E_2002683;oggm4a;vcc2018;HUB-N10;spoof;notrim;eval;neural_vocoder_autoregressive;HUB;N10;FF;-;DF_E_2002683
VCC2TM2;DF_E_2002686;low_ogg;vcc2018;HUB-N05;spoof;notrim;eval;traditional_vocoder;HUB;N05;MM;-;DF_E_2002686
VCC2TF1;DF_E_2002687;nocodec;vcc2018;SPO-N16;spoof;notrim;eval;traditional_vocoder;SPO;N16;FF;-;DF_E_2002687
TEM2;DF_E_2002688;low_mp3;vcc2020;Task1-team06;spoof;notrim;eval;traditional_vocoder;Task1;team06;FM;E;DF_E_2002688
LA_0032;DF_E_2002689;high_ogg;asvspoof;A07;spoof;notrim;eval;traditional_vocoder;-;-;-;-;DF_E_2002689
TEF2;DF_E_2002698;high_mp3;vcc2020;Task1-team02;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task1;team02;FF;E;DF_E_2002698
VCC2TM1;DF_E_2002699;low_m4a;vcc2018;HUB-N10;spoof;notrim;eval;neural_vocoder_autoregressive;HUB;N10;MM;-;DF_E_2002699
LA_0042;DF_E_2002709;high_mp3;asvspoof;A07;spoof;notrim;progress;traditional_vocoder;-;-;-;-;DF_E_2002709
TEF2;DF_E_2002711;mp3m4a;vcc2020;Task1-team29;spoof;notrim;eval;neural_vocoder_autoregressive;Task1;team29;FF;E;DF_E_2002711
TGF1;DF_E_2002712;high_m4a;vcc2020;Task2-team24;spoof;notrim;eval;neural_vocoder_autoregressive;Task2;team24;MF;G;DF_E_2002712
VCC2TF2;DF_E_2002713;nocodec;vcc2018;SPO-N05;spoof;notrim;eval;traditional_vocoder;SPO;N05;FF;-;DF_E_2002713
LA_0046;DF_E_2002714;high_ogg;asvspoof;A10;spoof;notrim;eval;neural_vocoder_autoregressive;-;-;-;-;DF_E_2002714
TFF1;DF_E_2002716;high_ogg;vcc2020;Task2-team15;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task2;team15;MF;F;DF_E_2002716
LA_0003;DF_E_2002728;low_m4a;asvspoof;A13;spoof;notrim;eval;traditional_vocoder;-;-;-;-;DF_E_2002728
TEF1;DF_E_2002734;high_mp3;vcc2020;Task1-team02;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task1;team02;MF;E;DF_E_2002734
LA_0043;DF_E_2002741;high_m4a;asvspoof;A08;spoof;notrim;progress;neural_vocoder_nonautoregressive;-;-;-;-;DF_E_2002741
TEM1;DF_E_2002749;low_ogg;vcc2020;Task1-team28;spoof;notrim;eval;neural_vocoder_autoregressive;Task1;team28;FM;E;DF_E_2002749
VCC2TM1;DF_E_2002750;low_m4a;vcc2018;SPO-N04;spoof;notrim;eval;traditional_vocoder;SPO;N04;FM;-;DF_E_2002750
TMM1;DF_E_2002753;mp3m4a;vcc2020;-;bonafide;notrim;eval;bonafide;-;-;-;-;DF_E_2002753
TEF1;DF_E_2002768;low_ogg;vcc2020;Task1-team04;spoof;notrim;eval;neural_vocoder_autoregressive;Task1;team04;FF;E;DF_E_2002768
LA_0043;DF_E_2002772;mp3m4a;asvspoof;-;bonafide;notrim;eval;bonafide;-;-;-;-;DF_E_2002772
LA_0007;DF_E_2002775;low_ogg;asvspoof;A15;spoof;notrim;eval;neural_vocoder_autoregressive;-;-;-;-;DF_E_2002775
VCC2TM2;DF_E_2002777;high_m4a;vcc2018;SPO-N04;spoof;notrim;eval;traditional_vocoder;SPO;N04;MM;-;DF_E_2002777
TMM1;DF_E_2002778;low_ogg;vcc2020;Task2-team03;spoof;notrim;eval;neural_vocoder_autoregressive;Task2;team03;MM;M;DF_E_2002778
TGF1;DF_E_2002782;high_m4a;vcc2020;Task2-team27;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task2;team27;MF;G;DF_E_2002782
TEF1;DF_E_2002792;low_m4a;vcc2020;Task1-team01;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task1;team01;FF;E;DF_E_2002792
TEM1;DF_E_2002793;high_ogg;vcc2020;Task1-team21;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task1;team21;FM;E;DF_E_2002793
TEM1;DF_E_2002796;oggm4a;vcc2020;Task1-team25;spoof;notrim;eval;neural_vocoder_autoregressive;Task1;team25;MM;E;DF_E_2002796
TGF1;DF_E_2002807;low_m4a;vcc2020;Task2-team18;spoof;notrim;eval;unknown;Task2;team18;FF;G;DF_E_2002807
VCC2TF2;DF_E_2002821;low_m4a;vcc2018;HUB-N12;spoof;notrim;eval;traditional_vocoder;HUB;N12;FF;-;DF_E_2002821
TFF1;DF_E_2002830;low_m4a;vcc2020;Task2-team32;spoof;notrim;eval;neural_vocoder_autoregressive;Task2;team32;FF;F;DF_E_2002830
TEM1;DF_E_2002853;nocodec;vcc2020;Task1-team30;spoof;notrim;eval;unknown;Task1;team30;FM;E;DF_E_2002853
VCC2TF2;DF_E_2002855;high_m4a;vcc2018;HUB-D02;spoof;notrim;eval;traditional_vocoder;HUB;D02;MF;-;DF_E_2002855
TEF2;DF_E_2002863;mp3m4a;vcc2020;Task1-team01;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task1;team01;FF;E;DF_E_2002863
VCC2TF2;DF_E_2002867;oggm4a;vcc2018;HUB-N08;spoof;notrim;eval;traditional_vocoder;HUB;N08;FF;-;DF_E_2002867
VCC2TF2;DF_E_2002872;oggm4a;vcc2018;SPO-N03;spoof;notrim;eval;unknown;SPO;N03;FF;-;DF_E_2002872
TMF1;DF_E_2002879;low_m4a;vcc2020;Task2-team29;spoof;notrim;eval;neural_vocoder_autoregressive;Task2;team29;FF;M;DF_E_2002879
TFM1;DF_E_2002880;low_ogg;vcc2020;Task2-team06;spoof;notrim;eval;traditional_vocoder;Task2;team06;MM;F;DF_E_2002880
VCC2TM1;DF_E_2002882;oggm4a;vcc2018;SPO-N11;spoof;notrim;eval;traditional_vocoder;SPO;N11;MM;-;DF_E_2002882
VCC2TF2;DF_E_2002883;low_m4a;vcc2018;SPO-N03;spoof;notrim;eval;unknown;SPO;N03;FF;-;DF_E_2002883
LA_0018;DF_E_2002884;high_m4a;asvspoof;-;bonafide;notrim;eval;bonafide;-;-;-;-;DF_E_2002884
TEM2;DF_E_2002885;oggm4a;vcc2020;Task1-team22;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task1;team22;FM;E;DF_E_2002885
VCC2TM1;DF_E_2002892;high_ogg;vcc2018;HUB-N05;spoof;notrim;eval;traditional_vocoder;HUB;N05;FM;-;DF_E_2002892
TFM1;DF_E_2002896;high_mp3;vcc2020;Task2-team03;spoof;notrim;eval;neural_vocoder_autoregressive;Task2;team03;FM;F;DF_E_2002896
VCC2TM1;DF_E_2002910;mp3m4a;vcc2018;HUB-N17;spoof;notrim;eval;neural_vocoder_autoregressive;HUB;N17;FM;-;DF_E_2002910
TGM1;DF_E_2002917;high_mp3;vcc2020;Task2-team05;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task2;team05;MM;G;DF_E_2002917
LA_0036;DF_E_2002918;high_ogg;asvspoof;A08;spoof;trim;hidden;neural_vocoder_nonautoregressive;-;-;-;-;DF_E_2002918
LA_0046;DF_E_2002921;high_ogg;asvspoof;A11;spoof;notrim;eval;traditional_vocoder;-;-;-;-;DF_E_2002921
VCC2TF1;DF_E_2002922;high_ogg;vcc2018;SPO-N10;spoof;notrim;eval;neural_vocoder_autoregressive;SPO;N10;MF;-;DF_E_2002922
VCC2TM2;DF_E_2002923;oggm4a;vcc2018;HUB-N05;spoof;notrim;eval;traditional_vocoder;HUB;N05;FM;-;DF_E_2002923
LA_0044;DF_E_2002927;oggm4a;asvspoof;A17;spoof;notrim;eval;traditional_vocoder;-;-;-;-;DF_E_2002927
LA_0001;DF_E_2002934;low_mp3;asvspoof;A16;spoof;notrim;progress;waveform_concatenation;-;-;-;-;DF_E_2002934
TGM1;DF_E_2002938;high_mp3;vcc2020;Task2-team28;spoof;notrim;eval;neural_vocoder_autoregressive;Task2;team28;MM;G;DF_E_2002938
TGM1;DF_E_2002947;oggm4a;vcc2020;Task2-team08;spoof;notrim;eval;traditional_vocoder;Task2;team08;MM;G;DF_E_2002947
LA_0042;DF_E_2002958;high_m4a;asvspoof;A09;spoof;notrim;progress;traditional_vocoder;-;-;-;-;DF_E_2002958
TMF1;DF_E_2002960;oggm4a;vcc2020;Task2-team29;spoof;notrim;eval;neural_vocoder_autoregressive;Task2;team29;MF;M;DF_E_2002960
VCC2TM1;DF_E_2002964;nocodec;vcc2018;HUB-D04;spoof;notrim;eval;traditional_vocoder;HUB;D04;FM;-;DF_E_2002964
TEF2;DF_E_2002966;low_ogg;vcc2020;Task1-team28;spoof;notrim;eval;neural_vocoder_autoregressive;Task1;team28;FF;E;DF_E_2002966
VCC2TF2;DF_E_2002969;low_ogg;vcc2018;SPO-N05;spoof;notrim;eval;traditional_vocoder;SPO;N05;FF;-;DF_E_2002969
TGM1;DF_E_2002972;oggm4a;vcc2020;Task2-team32;spoof;notrim;eval;neural_vocoder_autoregressive;Task2;team32;FM;G;DF_E_2002972
LA_0046;DF_E_2002973;high_ogg;asvspoof;A07;spoof;notrim;eval;traditional_vocoder;-;-;-;-;DF_E_2002973
